μέρος	O	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
‘to	O	_	_	_	_	_	_	_
make	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
right	O	_	_	_	_	_	_	_
selection	O	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_
each	O	_	_	_	_	_	_	_
case	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	EndOfSentence
185	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
ἐν	O	_	_	_	_	_	_	_
ποίμναις	O	_	_	_	_	_	_	_
πίτνων	O	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_
‘As	O	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_
assault	O	_	_	_	_	_	_	NoSpaceAfter
the	O	_	_	_	_	_	_	_
flocks	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_
participle	O	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
slightly	O	_	_	_	_	_	_	_
proleptic	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
as	O	_	_	_	_	_	_	_
with	O	_	_	_	_	_	_	_
πειρᾶσθαι	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
Cp	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Ant	B-work	_	_	_	_	_	_	NoSpaceAfter
.	I-work	_	_	_	_	_	_	_
752	B-scope	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
ἢ	O	_	_	_	_	_	_	_
κἀπαπειλῶν	O	_	_	_	_	_	_	_
ὧδ᾽	O	_	_	_	_	_	_	_
ἐπεξέρχει	O	_	_	_	_	_	_	_
θρασύς	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
186	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
ἧκον	O	_	_	_	_	_	_	_
γὰρ	O	_	_	_	_	_	_	_
ἂν	O	_	_	_	_	_	_	_
θεία	O	_	_	_	_	_	_	_
νόσοΞ	O	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_
‘An	O	_	_	_	_	_	_	_
affliction	O	_	_	_	_	_	_	_
from	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
gods	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
indeed	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
may	O	_	_	_	_	_	_	_
have	O	_	_	_	_	_	_	_
come	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
”	O	_	_	_	_	_	_	EndOfSentence
For	O	_	_	_	_	_	_	_
this	O	_	_	_	_	_	_	_
use	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
ἄν	O	_	_	_	_	_	_	_
with	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
optative	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
cp	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Aesch	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
Pers	B-work	_	_	_	_	_	_	NoSpaceAfter
.	I-work	_	_	_	_	_	_	_
Joh	B-scope	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
ἀνθρώπεια	O	_	_	_	_	_	_	_
δ᾽	O	_	_	_	_	_	_	_
ἄν	O	_	_	_	_	_	_	_
τοι	O	_	_	_	_	_	_	_
πήματ᾽	O	_	_	_	_	_	_	_
ἂν	O	_	_	_	_	_	_	_
τύχοι	O	_	_	_	_	_	_	_
βροτοῖς	O	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_
Ag	B-work	_	_	_	_	_	_	NoSpaceAfter
.	I-work	_	_	_	_	_	_	_
1507	B-scope	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
πατρόθεν	O	_	_	_	_	_	_	_
δὲ	O	_	_	_	_	_	_	_
συλλήπτωρ	O	_	_	_	_	_	_	_
γένοιτ᾽	O	_	_	_	_	_	_	_
ἂν	O	_	_	_	_	_	_	_
ἀλάστωρ	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
These	O	_	_	_	_	_	_	_
words	O	_	_	_	_	_	_	_
develop	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
suggestion	O	_	_	_	_	_	_	_
conveyed	O	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_
φρενόθεν	O	_	_	_	_	_	_	_
γε	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_
which	O	_	_	_	_	_	_	_
they	O	_	_	_	_	_	_	_
are	O	_	_	_	_	_	_	_
attached	O	_	_	_	_	_	_	_
with	O	_	_	_	_	_	_	_
γάρ	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Ajax	B-pers	_	_	_	_	_	_	_
cannot	O	_	_	_	_	_	_	_
have	O	_	_	_	_	_	_	_
done	O	_	_	_	_	_	_	_
this	O	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_
at	O	_	_	_	_	_	_	_
least	O	_	_	_	_	_	_	_
not	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
his	O	_	_	_	_	_	_	_
own	O	_	_	_	_	_	_	_
impulse	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
It	O	_	_	_	_	_	_	_
may	O	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
indeed	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_
divine	O	_	_	_	_	_	_	_
visitation	O	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
upon	O	_	_	_	_	_	_	_
him	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
This	O	_	_	_	_	_	_	_
possibility	O	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_
farther	O	_	_	_	_	_	_	_
reason	O	_	_	_	_	_	_	_
for	O	_	_	_	_	_	_	_
rejecting	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
notion	O	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_
Ajax	B-pers	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
really	O	_	_	_	_	_	_	_
uilty	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
ἀλλά	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
1	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_
‘It	O	_	_	_	_	_	_	_
may	O	_	_	_	_	_	_	_
have	O	_	_	_	_	_	_	_
come	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
but	O	_	_	_	_	_	_	_
Zeus	B-pers	_	_	_	_	_	_	_
grant	O	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
report	O	_	_	_	_	_	_	_
may	O	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_
untrue!	O	_	_	_	_	_	_	NoSpaceAfter
”	O	_	_	_	_	_	_	EndOfSentence
Zeus	B-pers	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_
Phoebus	B-pers	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
as	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
deities	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
divination	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
are	O	_	_	_	_	_	_	_
implored	O	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_
grant	O	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
truth	O	_	_	_	_	_	_	_
may	O	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_
less	O	_	_	_	_	_	_	_
terrible	O	_	_	_	_	_	_	_
than	O	_	_	_	_	_	_	_
it	O	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
according	O	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
report	O	_	_	_	_	_	_	_
set	O	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_
motion	O	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
Argives	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
Or	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
2	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_
‘It	O	_	_	_	_	_	_	_
may	O	_	_	_	_	_	_	_
have	O	_	_	_	_	_	_	_
come	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
but	O	_	_	_	_	_	_	_
even	O	_	_	_	_	_	_	_
then	O	_	_	_	_	_	_	_
let	O	_	_	_	_	_	_	_
not	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
evil	O	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_
increased	O	_	_	_	_	_	_	_
with	O	_	_	_	_	_	_	_
false	O	_	_	_	_	_	_	_
rumours	O	_	_	_	_	_	_	_
spread	O	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_
Argives	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
188	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
9	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
‘And	O	_	_	_	_	_	_	_
if	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
suborning	O	_	_	_	_	_	_	_
tales	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
their	O	_	_	_	_	_	_	_
own	O	_	_	_	_	_	_	_
making	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
mighty	O	_	_	_	_	_	_	_
kings	O	_	_	_	_	_	_	_
win	O	_	_	_	_	_	_	_
currency	O	_	_	_	_	_	_	_
for	O	_	_	_	_	_	_	_
them	O	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_
false	O	_	_	_	_	_	_	_
means	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	EndOfSentence
190	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
τῶ	O	_	_	_	_	_	_	_
ἀσώτου	O	_	_	_	_	_	_	_
Zio	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
γενεᾶς	O	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_
The	O	_	_	_	_	_	_	_
force	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
article	O	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
continued	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
Essay	B-work	_	_	_	_	_	_	_
on	I-work	_	_	_	_	_	_	_
L	I-work	_	_	_	_	_	_	NoSpaceAfter
.	I-work	_	_	_	_	_	_	_
§	B-scope	_	_	_	_	_	_	_
21	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	I-scope	_	_	_	_	_	_	_
p	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	I-scope	_	_	_	_	_	_	_
33	I-scope	_	_	_	_	_	_	_
ὁ	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_
standing	O	_	_	_	_	_	_	_
reproach	O	_	_	_	_	_	_	_
against	O	_	_	_	_	_	_	_
Odysseus	B-pers	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_
he	O	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
son	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
Sisyphus	B-pers	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
although	O	_	_	_	_	_	_	_
not	O	_	_	_	_	_	_	_
acknowledged	O	_	_	_	_	_	_	NoSpaceAfter
as	O	_	_	_	_	_	_	_
trueby	O	_	_	_	_	_	_	_
Sophocles	B-pers	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
seel	O	_	_	_	_	_	_	NoSpaceAfter|Partial-3:4
.	O	_	_	_	_	_	_	_
1	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
represented	O	_	_	_	_	_	_	_
as	O	_	_	_	_	_	_	_
being	O	_	_	_	_	_	_	_
used	O	_	_	_	_	_	_	_
against	O	_	_	_	_	_	_	_
him	O	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_
his	O	_	_	_	_	_	_	_
enemies	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
Cp	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
especially	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
Phil	B-work	_	_	_	_	_	_	NoSpaceAfter
.	I-work	_	_	_	_	_	_	_
417	B-scope	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
οὑμπολητὸς	O	_	_	_	_	_	_	_
Σισύφου	O	_	_	_	_	_	_	_
Λαερτίῳ	O	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_
Fr	B-scope	_	_	_	_	_	_	NoSpaceAfter
.	I-scope	_	_	_	_	_	_	_
143	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
ὧς	O	_	_	_	_	_	_	_
ὃ	O	_	_	_	_	_	_	_
Slovpos	O	_	_	_	_	_	_	_
πολὺς	O	_	_	_	_	_	_	_
|	O	_	_	_	_	_	_	_
ἔνδηλοϑ	O	_	_	_	_	_	_	_
ἐν	O	_	_	_	_	_	_	_
σοί	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
For	O	_	_	_	_	_	_	_
Σισυφιδᾶν	O	_	_	_	_	_	_	_
yeveds	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
where	O	_	_	_	_	_	_	_
only	O	_	_	_	_	_	_	_
one	O	_	_	_	_	_	_	_
generation	O	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_
question	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
cp	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Ant	B-work	_	_	_	_	_	_	NoSpaceAfter
.	I-work	_	_	_	_	_	_	_
¢81	B-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
2	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
σπέρμα	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Ἐρεχθειδᾶν	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
Cleopatra	B-pers	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
granddaughter	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
Erechtheus	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
101	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
μὴ	O	_	_	_	_	_	_	_
μή	O	_	_	_	_	_	_	_
μ᾽	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
ἄναξ	O	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_
For	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
“	O	_	_	_	_	_	_	_
Attic	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_
accusative	O	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_
general	O	_	_	_	_	_	_	_
construction	O	_	_	_	_	_	_	_
with	O	_	_	_	_	_	_	_
what	O	_	_	_	_	_	_	_
follows	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
as	O	_	_	_	_	_	_	_
after	O	_	_	_	_	_	_	_
verbs	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
doing	O	_	_	_	_	_	_	_
good	O	_	_	_	_	_	_	_
or	O	_	_	_	_	_	_	_
evil	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
see	O	_	_	_	_	_	_	_
E	B-work	_	_	_	_	_	_	NoSpaceAfter
.	I-work	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_
L	B-work	_	_	_	_	_	_	NoSpaceAfter
.	I-work	_	_	_	_	_	_	_
8	B-scope	_	_	_	_	_	_	_
16	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	I-scope	_	_	_	_	_	_	_
p	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	I-scope	_	_	_	_	_	_	_
23	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
‘Do	O	_	_	_	_	_	_	_
not	O	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_
my	O	_	_	_	_	_	_	_
hurt	O	_	_	_	_	_	_	_
incur	O	_	_	_	_	_	_	_
reproach	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	EndOfSentence
ἐφάλοις	O	_	_	_	_	_	_	_
κλισίαις	O	_	_	_	_	_	_	_
ὄμμ᾽	O	_	_	_	_	_	_	_
ἔχων	O	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
1	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_
¢	O	_	_	_	_	_	_	_
Keeping	O	_	_	_	_	_	_	_
thine	O	_	_	_	_	_	_	_
eye	O	_	_	_	_	_	_	_
hidden	O	_	_	_	_	_	_	_
within	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
hut	O	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
sea	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
”	O	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_
Epic	O	_	_	_	_	_	_	_
word	O	_	_	_	_	_	_	_
#Atolacs	_	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
used	O	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
Lyric	O	_	_	_	_	_	_	_
measures	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
We	O	_	_	_	_	_	_	_
had	O	_	_	_	_	_	_	_
σκηναῖς	O	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
dialogue	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
supr	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
1	B-scope	_	_	_	_	_	_	_
3	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_
dative	O	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
one	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
place	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
asif	O	_	_	_	_	_	_	_
with	O	_	_	_	_	_	_	_
ἐν	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
For	O	_	_	_	_	_	_	_
ὄμμα	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
cp	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
supr	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
167	B-scope	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
ἔχων	O	_	_	_	_	_	_	_
-	O	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_
κατέχων	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
¢	O	_	_	_	_	_	_	_
withholding	O	_	_	_	_	_	_	_
from	O	_	_	_	_	_	_	_
sight	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
”	O	_	_	_	_	_	_	_
Or	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
2	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_
‘Keeping	O	_	_	_	_	_	_	NoSpaceAfter
thine	O	_	_	_	_	_	_	_
eye	O	_	_	_	_	_	_	_
fixed	O	_	_	_	_	_	_	_
upon	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
tents	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	EndOfSentence

# hipe2022:original_source = data/preparation/corpus/en/retokenized/cu31924087948174_0060.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = cu31924087948174_0060
# hipe2022:date = 1881-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophocles
# ajmc:publication_place = Oxford
# ajmc:publication_date = 1881
# ajmc:page = 60
# ajmc:author = Campbell, Lewis
.	O	_	_	_	_	_	_	_
ἀλλ᾽	O	_	_	_	_	_	_	_
ἄνα	O	_	_	_	_	_	_	_
ἐξ	O	_	_	_	_	_	_	_
ἑδράνων	O	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_
‘But	O	_	_	_	_	_	_	_
up	O	_	_	_	_	_	_	_
from	O	_	_	_	_	_	_	_
where	O	_	_	_	_	_	_	_
thou	O	_	_	_	_	_	_	_
sittest	O	_	_	_	_	_	_	_
still	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
”	O	_	_	_	_	_	_	_
The	O	_	_	_	_	_	_	_
hiatus	O	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
excused	O	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_
Hermann	B-pers	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
ground	O	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_
dva	O	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_
interjectional	O	_	_	_	_	_	_	_
abbreviation.	O	_	_	_	_	_	_	NoSpaceAfter
mov	O	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
σχολᾷ	O	_	_	_	_	_	_	NoSpaceAfter
]	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
1	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_
«	O	_	_	_	_	_	_	_
Wheresoever	O	_	_	_	_	_	_	_
thou	O	_	_	_	_	_	_	_
art	O	_	_	_	_	_	_	_
thus	O	_	_	_	_	_	_	_
fixed	O	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_
dangerous	O	_	_	_	_	_	_	_
lethargy	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
quarrelsome	O	_	_	_	_	_	_	_
repose	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
”	O	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_
Chorus	O	_	_	_	_	_	_	_
are	O	_	_	_	_	_	_	_
uncertain	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
Ajax	B-pers	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_
whereabouts,	O	_	_	_	_	_	_	NoSpaceAfter
as	O	_	_	_	_	_	_	_
Odysseus	B-pers	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
supr	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
33	B-scope	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
μακραίωνι	O	_	_	_	_	_	_	_
implies	O	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_
some	O	_	_	_	_	_	_	_
time	O	_	_	_	_	_	_	_
had	O	_	_	_	_	_	_	_
passed	O	_	_	_	_	_	_	_
since	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
judgment	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
arms	O	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_
Ajax	B-pers	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_
sullen	O	_	_	_	_	_	_	_
withdrawal	O	_	_	_	_	_	_	_
from	O	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_
fight	O	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_
cp	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
infr	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
929	B-scope	_	_	_	_	_	_	_
foll	O	_	_	_	_	_	_	_
ἀγωνίῳ	O	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_
difficult	O	_	_	_	_	_	_	_
word	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_
inactivity	O	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_
